部門名,穀類,いも・豆類,野菜,果実,その他の食用作物,非食用作物,畜産,農業サービス,育林,素材,特用林産物,海面漁業,内水面漁業,石炭・原油・天然ガス,砂利・砕石,その他の鉱物,畜産食料品,水産食料品,精穀・製粉,めん・パン・菓子類,農産保存食料品,砂糖・油脂・調味料類,その他の食料品,酒類,その他の飲料,飼料・有機質肥料（別掲を除く。）,たばこ,紡績糸,織物,ニット生地,染色整理,その他の繊維工業製品,織物製・ニット製衣服,その他の衣服・身の回り品,その他の繊維既製品,木材,その他の木製品,家具・装備品,パルプ,紙・板紙,加工紙,紙製容器,その他の紙加工品,印刷・製版・製本,化学肥料,ソーダ工業製品,その他の無機化学工業製品,石油化学系基礎製品,脂肪族中間物・環式中間物・合成染料・有機顔料,合成ゴム,その他の有機化学工業製品,合成樹脂,化学繊維,医薬品,油脂加工製品・界面活性剤,化粧品・歯磨,塗料・印刷インキ,農薬,その他の化学最終製品,石油製品,石炭製品,プラスチック製品,タイヤ・チューブ,その他のゴム製品,革製履物,なめし革・革製品・毛皮（革製履物を除く。）,ガラス・ガラス製品,セメント・セメント製品,陶磁器,建設用土石製品,その他の窯業・土石製品,銑鉄・粗鋼,鉄屑,熱間圧延鋼材,鋼管,冷延・めっき鋼材,鋳鍛造品（鉄）,その他の鉄鋼製品,非鉄金属製錬・精製,非鉄金属屑,電線・ケーブル,その他の非鉄金属製品,建設用金属製品,建築用金属製品,ガス・石油機器・暖房・調理装置,その他の金属製品,ボイラ・原動機,ポンプ・圧縮機,運搬機械,冷凍機・温湿調整装置,その他のはん用機械,農業用機械,建設・鉱山機械,繊維機械,生活関連産業用機械,基礎素材産業用機械,金属加工機械,半導体製造装置,その他の生産用機械,事務用機械,サービス用・娯楽用機器,計測機器,医療用機械器具,光学機械・レンズ,武器,電子デバイス,その他の電子部品,産業用電気機器,民生用電気機器,電子応用装置,電気計測器,その他の電気機械,通信機器,映像・音響機器,電子計算機・同附属装置,乗用車,トラック・バス・その他の自動車,二輪自動車,自動車部品・同附属品,船舶・同修理,鉄道車両・同修理,航空機・同修理,その他の輸送機械,がん具・運動用品,その他の製造工業製品,再生資源回収・加工処理,住宅建築,非住宅建築,建設補修,公共事業,その他の土木建設,電力,都市ガス,熱供給業,水道,廃棄物処理,卸売,小売,金融,保険,不動産仲介及び賃貸,住宅賃貸料,住宅賃貸料（帰属家賃）,鉄道旅客輸送,鉄道貨物輸送,道路旅客輸送,道路貨物輸送（自家輸送を除く。）,外洋輸送,沿海・内水面輸送,港湾運送,航空輸送,貨物利用運送,倉庫,こん包,その他の運輸附帯サービス,郵便・信書便,通信,放送,情報サービス,インターネット附随サービス,映像・音声・文字情報制作,公務（中央）,公務（地方）,学校教育,社会教育・その他の教育,学術研究機関,企業内研究開発,医療,保健衛生,社会保険・社会福祉,介護,他に分類されない会員制団体,物品賃貸業（貸自動車業を除く。）,貸自動車業,広告,自動車整備,機械修理,その他の対事業所サービス,宿泊業,飲食サービス,洗濯・理容・美容・浴場業,娯楽サービス,その他の対個人サービス,事務用品,分類不明,内生部門計,家計外消費支出（列）,家計消費支出,対家計民間非営利団体消費支出,一般政府消費支出,一般政府消費支出（社会資本等減耗分）,県内総固定資本形成（公的）,県内総固定資本形成（民間）,在庫純増,県内最終需要計,県内需要合計,輸出,輸出（直接購入）,輸出計,移出,最終需要計,需要合計,（控除）輸入,（控除）輸入（直接購入）,（控除）関税,（控除）輸入品商品税,（控除）輸入計,（控除）移入,（控除）移輸入計,最終需要部門計,県内生産額
農産保存食料品,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000351471,4.19819E-05,0,0.007357035,0.057806913,0.006940171,0.01405599,0.001184366,0.004079444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83436E-05,0,0.00033815,0,0,0,0.000137355,0,0.000524489,0.000951671,0,0,0,0,0,0,0,0.001825404,0.007091626,0,0,0.000300034,0,0,0.000340659,0.000561282,0.002854346,0,0,0,0,0,0.00684053,0.001505531,0.00099806,4.93903E-07,0,4.9234E-07,0.000696846,0.000980641,0.000844307,0.002376563,4.46488E-05,0.030118364,0.002203516,0.00252453,0.001345661,0.001662859,0.000213367,0.000435425
砂糖・油脂・調味料類,0,0,0,0,0,0,0.002211308,0,0,0,0,1.9984E-05,0,0,0,0,0.013409166,0.009261203,0.001016012,0.060917675,0.052324195,0.157176996,0.050629269,0.019542045,0.005558445,0.137700535,0,0,0.000888257,0,0,0,0,0,0,0,0,0,0,0.004541072,0.003451084,7.08567E-05,0,0,0,0,0.000249441,0,1.46409E-05,0,0.010805289,6.187E-05,0,0.006499481,0.096157749,5.27398E-05,0.008632492,0,0.005558592,5.61797E-06,0,1.98807E-05,0,0,0,0,0.000242991,0,0.000660627,0.000973394,0.001177879,0,0,0,0,0,2.56733E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72393E-05,0,0.000798927,0,0,0,0.00027806,0,0.000799221,0.001840733,0,0,0,0,0,0,0,0.003484863,0.014701137,0,0,0.00058643,0,0,0.001948825,0.002683097,0.003628354,0,0,0,0,0,0.101068833,0.001837879,0.002786171,0.000414878,0.000155594,0.000414058,0.007090131,0.003995986,0.00381435,0.002490693,0.000357191,0.00960975,0.002167094,0.002491709,0.004814929,0.004189822,0.003777983,0.003626794
その他の食料品,0,0,0,0,0,0,0.004050185,0,0,0,0.016056519,0.003017586,0,0,0,0,0.00641169,0.000931998,0,0.113530548,0.000357569,0.01050327,0.11061499,0.004816423,0.000162528,0.000891266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61351E-05,6.8953E-05,0.000698596,0,0,0,0.00129147,0,0.002016784,0.004414002,0,0,0,0,0,0,0,0.008152089,0.027960526,0,0,0.001404705,0,0,0.001844769,0.008419226,0.01212816,0,0,0,0,0,0.008636169,0.006600965,0.004735106,7.45793E-05,0.000777968,7.6805E-05,0.009578583,0.007185834,0.005752362,0.000471966,0.003214716,0.009726942,0.000455272,0.000555258,0.010082013,0.007518656,0.006811517,0.004870065
酒類,0,0,0,0,0,0,0.000279323,0,0,0,0,0,0,0,0,0,2.13013E-05,0.000629728,0,0.000308024,0.001549464,0.001345105,0.000181161,0.028424793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70975E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017569516,0.049740277,0,0,0.001172861,0,0.002006176,0.001143574,0.010621832,0.005853657,0,0,0,0,0,-0.002394186,0.003385107,0.002630284,9.92744E-05,0.006223744,0.000118654,0.00298148,0.002842161,0.002551229,0.001427053,0.025315891,0.00931677,0.004875961,0.001978153,0.006149219,0.005026914,0.00038502,0.001314579
その他の飲料,0,0,0,0,0,0,0,7.2469E-05,0,0,0,0.010911271,0.001567398,0,0,0,0.001373934,6.7171E-05,0,0.001374261,0.01215733,2.86193E-05,0.00185424,0.002684564,0.072308542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88031E-06,0,0,0,0,7.4195E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54216E-05,4.83686E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72393E-05,9.40268E-06,0.00013749,0,0,0,0.000469016,0,0.000980294,0.002322829,0,0,0,0,0,0,7.44494E-06,0.00410716,0.019411538,0,0,0.000722809,0,0,0.000747229,0.008155594,0.007847812,0,0,0,0,0,0.102009406,0.004210935,0.002581294,2.42012E-05,0.001089155,2.7571E-05,0.006383436,0.004702085,0.003457384,0.000814785,0.000714381,0.007500293,0.000742093,0.000851807,0.005140151,0.003986289,0.005507124,0.003193185
飼料・有機質肥料（別掲を除く。）,0.00412356,0.003231018,0.002836712,0.002857143,0.008366142,0.003280994,0.32420102,0.017392565,0,0,0.01734104,0.037290168,0.146551724,0,0,0,-3.19519E-05,0,0,0,0,0,0,0,0,0.044117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000361141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01625E-05,0,0,0,0,0,0,0,7.83904E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002843673,0.001567632,0.005008049,3.85264E-05,0,6.24391E-05,1.8783E-05,0,0,0,0,0,0,0,0,0,0,0.000858282,0,0,0,0.000908476,0,0.000610776,0,0,0,0,0,-0.006498504,0.000330134,0.001071572,2.22256E-05,0,2.21553E-05,0.000123039,0.000204367,0.000734455,0.000438499,4.46488E-05,0.000234384,0.000373323,0.00042822,0.002539799,0.001971638,-0.001783242,0.000116459
たばこ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011327686,0.008191139,0,0,0,0,0,-0.001881146,0.004632459,0.001998986,0,0,0,0,0.002071276,0.001303475,0.000773595,0.001741305,0.000117192,0.021748335,0.002556579,0.00441224,0.003912939,0,0
紡績糸,0,0,0,0,0,0,0,7.2469E-05,0,0,0,0.000259792,0,0,0,0,1.06506E-05,0,0,0,0,0,0,0,0,0,0,0.004903563,0.165215847,0.155,0,0.038281607,0.012939644,0.028783658,0.073089701,0,7.28173E-05,0.000130784,0,0,0.001085734,0,0.000663401,0.000177174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52281E-05,0,0,0.000350397,0,0.008251322,0,0,5.60748E-05,0,0,0,7.59922E-05,0,0,0,0,0,0,0,0,0,0.000908424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32295E-05,0,0,0,0,0.00191022,0.000294958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27357E-06,0.000218207,0,1.12707E-05,0.000207385,0,1.77987E-05,0,0,0,0,0,0.010431808,-5.65804E-06,0.000209654,1.48171E-05,0,1.47702E-05,0.00035129,0.0001541,0.000235278,0.000545764,0,0.000937537,0.00046893,0.000537109,0.00033375,0.000388468,-0.000109488,0.000158756
織物,3.68175E-05,0,0,0,0,0,0,0,0,0,0.000642261,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50111E-05,0,0,0.011768552,0.000710606,0.005,0,0.004849384,0.18263135,0.053853296,0.079137916,0,7.28173E-05,0.002981873,0.000556793,0.000653168,3.87762E-05,0,0.00183711,5.9058E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68187E-05,0,0,0.000203777,0.006635987,0.009290532,0,0,0.000317757,0,0,0,0.001956798,0,0,0,0,0,0,0,0,0,0.001082808,1.35593E-05,0,3.32675E-05,0,2.92425E-05,0,0,0,0,0,0,0,0,0,0,0,0.000514902,0,0,0,0,0,0,0,0.0002817,7.75064E-05,0,0.000294916,0,0,0.000299543,0,0,0,0.000106909,3.58161E-06,0,0.000367204,0.001447773,0,5.68505E-05,0,0.004457179,0.000643544,0,3.20158E-05,2.96741E-05,0.000237072,0,0,0,0,0,1.10881E-05,0,4.23693E-06,3.33576E-05,0,0,0,0,0,1.32307E-05,0,0,0,3.95648E-05,0.000159802,0.00020932,0,0,0,0.000248868,0,0,0,0,3.35199E-05,0,0,1.88957E-05,3.13423E-06,0,0,0,0,5.02518E-06,0.000191653,0,6.261E-06,1.21797E-05,2.66617E-05,0,0,0,0,4.9633E-05,5.18581E-05,0,1.45573E-05,0.000232754,0,0.001816135,9.01652E-05,0.000364065,1.27564E-05,6.93212E-05,0,0,0,0,0,0.125694741,-0.000144034,0.000310182,0,0.002800685,8.86211E-06,0.000312147,7.43002E-05,0.000289546,0.000414901,0,0.002050861,0.000364217,0.000417795,0.000235246,0.000284364,-0.000161954,0.000292134
ニット生地,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009031698,0.044568245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0443E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1999E-06,2.97649E-05,2.34193E-06,0,0,0,0,0,0.00051304,1.35301E-06,8.97001E-06,0,0,0,2.44333E-05,1.13843E-05,1.26326E-05,6.86496E-06,0,5.8596E-05,4.55272E-06,6.95037E-06,2.08949E-05,1.71429E-05,4.90769E-06,1.03796E-05
染色整理,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067996077,0.218511281,0.035,0,0.159972615,0.118627877,0.034354689,0.030155891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005477576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000442436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12707E-05,0.000314295,0,0,0,0,0,0,0,0,0,0.000321434,0,0,0,0,0,0.000209597,0,0,0,0,0,0.000852996,0.000623481,-0.000701215,2.85439E-06
その他の繊維工業製品,0.000184087,0,0,0,0,0,2.32769E-05,0,0,0.000328192,0.002569043,0.009852118,0.001567398,0,0,0,0,0,0,0,0,0,0,0,0.00094266,0,0,0.116050997,0.006217801,0.025,0,0.009242355,0.016934433,0.022284123,0.04404123,0.000415225,0.000145635,0.00528367,0.003619154,6.22065E-05,0.000193881,0.000141713,0.011583997,0.000265761,0.000361141,0,0,0,0,0,0,0,0,0,0,0,7.60572E-05,0,2.52281E-05,0,0,0.000213717,0.015423761,0.000228626,0,0,0.002878505,1.16443E-05,0,0,0.000702928,0,0,0,0,0,2.56733E-05,0,0,0,0.000502877,0.000189831,0,0.0004103,0.00042511,0.000358221,0,0,0.00029997,5.44395E-05,8.64745E-06,0,0,0,6.39754E-05,0,0,0.004119215,0,0,0,0.000236407,0.000363636,0,0,0.001489454,5.96203E-06,0,0.001946443,0,0,0.00013825,0,0,0,0.000626652,9.13311E-05,0,0.000437786,0.001805248,0.000857633,0.000227402,0,0.004138809,0.001018944,0,0.00047109,0.00033235,0.002652245,0.000117046,2.58463E-05,0,0,0,6.65284E-05,5.00789E-05,4.23693E-05,0.000273533,9.09E-06,0,0,0,0,0.000343997,0,0.000141993,2.12555E-05,0.000534125,0.002956334,0.004369554,0,0,0.000268348,0.003334827,3.18878E-05,7.50469E-05,4.95194E-06,0,0.0001676,0,0.000103319,0.000160614,1.56711E-05,0,0,0,0,5.02518E-05,0.002060275,4.99513E-05,8.13929E-05,0.000121797,0.000213294,0,0,2.88326E-05,0,0.000297798,0.000497838,0,0.000305704,0.001520177,0.000300034,0.014855981,2.25413E-05,0.000558527,4.25213E-05,0.000230914,0,0,0,2.13833E-05,2.87681E-05,0.021889696,9.86467E-05,0.000613782,0,0,0,0.002124945,0.000981576,0.000990187,0.000873995,0,0.003339974,0.000746646,0.000871886,0.001254264,0.001151378,0.000790605,0.00090967
織物製・ニット製衣服,0.000846802,0.000807754,0.002068436,0.007662338,0.004265092,0.00140614,0.000675031,0.000217407,0,0,0.000642261,0.00363709,0.001567398,0,0.004754098,0.002427184,0.000884004,0.000848034,0.000487686,0.000592354,0.001549464,0.000815649,0.001076312,7.89578E-05,0.000406319,0,0,0.001634521,0.000888257,0,0,0.001255135,0.002171081,0.009285051,0.004514865,0.000622837,0.002330154,0.001595564,0.000278396,0.002083917,0.001046958,0.001346276,0.001428863,0.000354348,0.001083424,0.001046846,0.00068395,3.09129E-05,0.000395305,0.000460126,0.001021539,0.000442608,0.000342349,0.000912598,0.000710275,0.000615298,0.001026772,0.00036897,0.001185721,1.04334E-05,0.000144823,0.000325546,0.001688446,0.002275869,0,0,0.001439252,0.001036342,0.004058135,0.001541207,0.002355757,0,0,0,0,0.000262881,0.001309337,0.00049018,0.000167666,0,0.000628597,0.000976271,0.000957579,0.001042383,0.000708516,0.001220876,0,0.00113837,0.00039996,0.001415428,0.001366297,0.000784621,0.00063065,0.001083424,0.000767705,0.000725163,0.000838856,0.000605767,0.000786932,0.000890822,0.000962033,0.000945626,0.001090909,0,0,0.00160651,0.003159878,0.001426001,0.001002713,0,0.001002004,0.001267296,0.002457033,0,0.001188952,0.000162831,2.86529E-05,0,0.000368098,0.000911561,0,0.000511654,9.37559E-05,0.00127348,0.001568638,0,0.000535121,0.000468851,0.001555786,0.000345564,0.000439387,0.000102894,0.000175405,0,0.000598756,0.00149402,0.000495721,0.003539244,0.00137259,0.000662884,5.54354E-05,1.80626E-05,0,0.00080707,0.00098256,0.001391532,0.000552644,0.000217606,0.003955096,0.00125592,0,0,0.000178899,0.000746603,0.000223214,0.001651032,0.00035654,0.000369423,0.000502799,0,0.000619915,8.50308E-05,0.002049784,2.22956E-05,0.000374167,0.001089878,0.000516703,0.00056952,0.003258109,0.002659907,0.001076891,0.021472766,0.000826512,0.000113237,0.000455088,0.000994724,0.000650823,0.001126668,0.000311148,0.000330509,0.001120913,0.002480289,0.002945789,0,0.00016906,0.000966446,0.000994999,0.010744547,0,0,0,0,5.70036E-05,-0.028302693,0.005725813,0.003459188,4.93903E-07,0.00388984,1.28008E-05,0.000972842,0.002990761,0.002526622,0.01485534,0.0038398,0.144322044,0.013498809,0.015498174,0.003034881,0.00638837,-0.00083045,0.000597606
その他の衣服・身の回り品,0.00073635,0,5.90982E-05,0.00025974,0,0,0,0,0,0,0,7.99361E-05,0,0,8.19672E-05,0,1.06506E-05,2.51891E-05,0,1.18471E-05,0,2.86193E-05,4.26262E-05,0,0,0,0,0,0,0,0,0.000114103,0.001476335,0.014856082,8.51861E-05,6.92042E-05,0.000145635,0.000392352,0,0.000186619,0.000116329,0.000141713,0.000102062,0,0,0.000130856,0.000177022,7.72821E-06,9.76062E-06,2.09148E-05,4.31636E-05,1.42777E-05,0,1.4839E-05,6.76453E-05,1.75799E-05,0.000114086,0,8.40937E-05,0,0,9.19481E-05,0.000235597,0.000207842,0,0,0.00011215,6.98657E-05,0.000566251,8.11162E-05,0.00018998,0,0,0,0,0,2.56733E-05,3.26787E-05,1.28974E-05,0,1.21664E-05,2.71186E-05,4.7879E-05,4.43567E-05,0,7.31064E-06,0,2.3232E-05,9.999E-05,5.44395E-05,2.16186E-05,0,0,0,0,0,5.94934E-05,3.02883E-05,0.000143079,0.000117903,0,0,0,0,0,0.000113774,0.000250405,0.000153806,5.89831E-05,0,0,0.000115209,0.000126002,0,9.14578E-05,9.86853E-06,1.96989E-05,0,9.82785E-06,3.57475E-05,0,0,0,0.00031837,0.000549694,0,0,0,0,0.000144914,9.69236E-05,1.24183E-05,0.000146171,0,0.000166321,0.000125197,2.11846E-05,0.000113416,2.727E-05,9.71103E-05,0,0,0,3.9692E-05,0.00012282,8.51958E-05,8.50221E-06,1.97824E-05,0.001238464,0.00010466,0,0,4.47247E-05,4.97735E-05,0,0,0,0,0,0,0,1.88957E-05,6.26845E-05,3.71594E-06,0,0.000238877,3.97464E-05,4.18765E-05,0,2.49756E-05,3.7566E-05,0.000304492,5.33234E-05,0,0,1.44163E-05,6.50823E-05,1.48899E-05,5.18581E-05,2.08195E-05,0.000145573,5.81886E-05,0.000163655,0,3.3812E-05,5.91638E-05,0.001743375,0.001849657,0,0,0,0,0,-0.017015819,0.001046368,0.000512034,0,0,0,0,0.000467855,0.000333881,0.002719811,0.031522079,0.021797726,0.002431152,0.003070134,8.79861E-05,0.00089039,-7.36153E-06,5.58942E-05
その他の繊維既製品,0.001104525,0,0,0,0,0.000117178,2.32769E-05,0.003768389,0,0,0,0.001298961,0,0,0.000163934,0,0,0,0,0,0,0,0,3.94789E-05,4.87583E-05,0,0,0,0.000532954,0,0,5.70516E-05,0.001997395,0.011142061,0.009626033,0,0,0.000235411,0,3.11032E-05,0,7.08567E-05,0.000408247,0,0.001805706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000176666,0,0,0.003738318,0,0,0,1.8998E-05,0,0,0,0,0,0,0,0,0,5.2721E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003067123,0,0,0,0,0,0,0.001912851,0.001158651,0,0.000125975,0.000196611,0,0,0,0.010824578,0.000429029,0,0.002026143,0.00354309,0.000281523,0.000763584,0.001059699,0,0,0,2.21761E-05,1.6693E-05,0.000186425,0.0002752,3.636E-05,4.22219E-06,2.3758E-05,0,0,7.9384E-05,0,0.000170392,3.82599E-05,7.91296E-05,0.001677919,0.00094194,0,0,0.000715596,0.001493206,0.000175383,0.000225141,1.48558E-05,8.52515E-05,0,0,0,0.000585768,0.00089012,4.45913E-05,0,0.000283667,0,0.001499178,0.000910354,0.001704588,0.001515161,0.000255773,0.00346602,0,0,1.44163E-05,0,9.92659E-06,0.008266177,0.000291472,0.003071593,0.000232754,0.002072963,0.002796847,0.000101436,0.000402106,0.004528523,0.002061134,0,0,0,2.67291E-06,0.000401689,-0.05070543,0.001379332,0.001006446,2.96342E-06,0.024583787,8.07437E-05,0.001054993,0.001091184,0.000954851,0.002612546,0.000267893,0.015879527,0.002317334,0.002654656,0.001275727,0.001646755,0.000466347,0.000609232
木材,0,0,0,0,0,0,0.002932893,0,0.0013267,-0.00196915,0.007064868,0,0,0,0.000901639,0,0.001885165,0.000100757,0,0,0,0,0,0,0,-0.013814617,0,0,0,0,0,0,0,0,0,0.010380623,0.213645962,0.019957626,0.51642539,0,3.87762E-05,0,0.008828332,2.9529E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48508E-05,0,0,0,0,0,4.65772E-05,0,8.11162E-05,1.8998E-05,0,0,0,0,0,0,0,0,0,0,0,2.39395E-05,0.003149327,0.000141703,0.000168145,0,4.64641E-05,0,0.000326637,0,0,0,0,6.39754E-05,0,0,0,0,0,0.003188625,0,0,0,0,0,0,0,0.000117966,0,0,0,0,0,0,1.48028E-05,0.000118193,0,2.50163E-05,0.001966111,0.000857633,5.68505E-05,0,0.00254696,0.003606527,0.005219412,0.057468373,0.012445325,0.010786783,0.001293077,0.002784939,0.000762837,0,0,0,0,0,0,0,0,0,0,1.44754E-06,0,0,0,0,0,0,0,0,0,0,0.024637898,0,0,0,0,0,0,2.58298E-05,5.66872E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32489E-05,0,4.46697E-05,0,0,0,0.000109104,0.000272758,0,0,0.001289356,0,4.68386E-07,0,0,0,0,0,0.020607097,-2.93972E-05,0.00130596,9.87805E-06,0,9.84679E-06,0.001392321,0.000602211,0.001238824,0.003824211,0,0.016406891,0.003355353,0.003834289,0.001622413,0.002217561,-0.001214535,0.000749927
