部門名,穀類,いも・豆類,野菜,果実,その他の食用作物,非食用作物,畜産,農業サービス,育林,素材,特用林産物,海面漁業,内水面漁業,石炭・原油・天然ガス,砂利・砕石,その他の鉱物,畜産食料品,水産食料品,精穀・製粉,めん・パン・菓子類,農産保存食料品,砂糖・油脂・調味料類,その他の食料品,酒類,その他の飲料,飼料・有機質肥料（別掲を除く。）,たばこ,紡績糸,織物,ニット生地,染色整理,その他の繊維工業製品,織物製・ニット製衣服,その他の衣服・身の回り品,その他の繊維既製品,木材,その他の木製品,家具・装備品,パルプ,紙・板紙,加工紙,紙製容器,その他の紙加工品,印刷・製版・製本,化学肥料,ソーダ工業製品,その他の無機化学工業製品,石油化学系基礎製品,脂肪族中間物・環式中間物・合成染料・有機顔料,合成ゴム,その他の有機化学工業製品,合成樹脂,化学繊維,医薬品,油脂加工製品・界面活性剤,化粧品・歯磨,塗料・印刷インキ,農薬,その他の化学最終製品,石油製品,石炭製品,プラスチック製品,タイヤ・チューブ,その他のゴム製品,革製履物,なめし革・革製品・毛皮（革製履物を除く。）,ガラス・ガラス製品,セメント・セメント製品,陶磁器,建設用土石製品,その他の窯業・土石製品,銑鉄・粗鋼,鉄屑,熱間圧延鋼材,鋼管,冷延・めっき鋼材,鋳鍛造品（鉄）,その他の鉄鋼製品,非鉄金属製錬・精製,非鉄金属屑,電線・ケーブル,その他の非鉄金属製品,建設用金属製品,建築用金属製品,ガス・石油機器・暖房・調理装置,その他の金属製品,ボイラ・原動機,ポンプ・圧縮機,運搬機械,冷凍機・温湿調整装置,その他のはん用機械,農業用機械,建設・鉱山機械,繊維機械,生活関連産業用機械,基礎素材産業用機械,金属加工機械,半導体製造装置,その他の生産用機械,事務用機械,サービス用・娯楽用機器,計測機器,医療用機械器具,光学機械・レンズ,武器,電子デバイス,その他の電子部品,産業用電気機器,民生用電気機器,電子応用装置,電気計測器,その他の電気機械,通信機器,映像・音響機器,電子計算機・同附属装置,乗用車,トラック・バス・その他の自動車,二輪自動車,自動車部品・同附属品,船舶・同修理,鉄道車両・同修理,航空機・同修理,その他の輸送機械,がん具・運動用品,その他の製造工業製品,再生資源回収・加工処理,住宅建築,非住宅建築,建設補修,公共事業,その他の土木建設,電力,都市ガス,熱供給業,水道,廃棄物処理,卸売,小売,金融,保険,不動産仲介及び賃貸,住宅賃貸料,住宅賃貸料（帰属家賃）,鉄道旅客輸送,鉄道貨物輸送,道路旅客輸送,道路貨物輸送（自家輸送を除く。）,外洋輸送,沿海・内水面輸送,港湾運送,航空輸送,貨物利用運送,倉庫,こん包,その他の運輸附帯サービス,郵便・信書便,通信,放送,情報サービス,インターネット附随サービス,映像・音声・文字情報制作,公務（中央）,公務（地方）,学校教育,社会教育・その他の教育,学術研究機関,企業内研究開発,医療,保健衛生,社会保険・社会福祉,介護,他に分類されない会員制団体,物品賃貸業（貸自動車業を除く。）,貸自動車業,広告,自動車整備,機械修理,その他の対事業所サービス,宿泊業,飲食サービス,洗濯・理容・美容・浴場業,娯楽サービス,その他の対個人サービス,事務用品,分類不明,内生部門計,家計外消費支出（列）,家計消費支出,対家計民間非営利団体消費支出,一般政府消費支出,一般政府消費支出（社会資本等減耗分）,県内総固定資本形成（公的）,県内総固定資本形成（民間）,在庫純増,県内最終需要計,県内需要合計,輸出,輸出（直接購入）,輸出計,移出,最終需要計,需要合計,（控除）輸入,（控除）輸入（直接購入）,（控除）関税,（控除）輸入品商品税,（控除）輸入計,（控除）移入,（控除）移輸入計,最終需要部門計,県内生産額,自給率,民間消費支出構成比
他に分類されない会員制団体,0,0,0,0,0,4,0,26,0,0,1,341,2,0,30,13,79,66,9,111,4,46,22,52,31,6,0,8,1,0,0,4,20,1,1,7,13,37,2,42,17,16,11,23,1,3,734,95,81,95,61,154,1,407,33,119,11,7,52,156,8,217,261,17,0,0,47,119,6,6,21,0,0,0,1,2,27,24,19,0,120,28,102,19,3,160,0,142,7,75,790,1,3,1,61,4,249,80,137,97,616,3,1,0,0,1474,119,209,2,1,1,77,37,0,4,132,177,0,97,35,0,4,14,4,74,0,42,211,155,150,218,566,244,0,553,202,17,427,402,965,44,101,0,61,3,116,177,45,30,67,0,0,101,5,44,1,193,77,14,1,62,1,0,34,7,57,535,854,13,3,48,0,53,49,36,123,148,607,132,465,60,506,99,0,366,18481,0,41500,23072,0,0,0,0,0,64572,83053,76,0,76,4168,68816,87297,0,-550,0,0,-550,-4643,-5193,63623,82104,0.937473661,
物品賃貸業（貸自動車業を除く。）,47,10,3,1,20,14,168,116,4,15,0,49,0,0,79,20,162,244,18,143,10,105,521,118,123,2,0,6,16,0,0,101,42,3,33,62,109,138,3,44,80,35,82,320,3,23,654,114,219,92,186,270,5,169,69,168,43,27,227,112,158,1790,399,736,0,0,126,430,21,79,460,0,0,0,2,8,183,137,97,0,708,225,145,268,12,783,0,501,61,168,1628,25,58,11,144,66,1401,287,319,225,470,10,7,1,0,18447,1040,4292,79,1,5,1199,249,0,13,1703,1408,0,3236,617,2,404,224,18,495,0,2779,3987,713,6469,9259,1966,457,4,200,560,377,5217,668,3522,79,181,0,146,7,62,640,119,31,191,0,1,127,149,229,5,2111,900,152,50,211,1749,2732,171,289,274,449,3820,265,1263,3176,421,112,15,26,300,1152,3092,429,594,126,537,131,0,80,113800,468,3248,0,0,0,0,0,0,3716,117516,830,0,830,2213,6759,120559,-5599,-7,0,0,-5606,-77446,-83052,-76293,37507,0.293270704,
貸自動車業,26,2,28,21,25,10,36,27,1,13,2,122,3,0,451,110,44,116,8,65,3,14,43,13,21,0,0,4,3,0,0,30,9,2,8,19,25,20,1,12,17,4,9,23,1,3,41,26,70,38,23,12,1,28,7,23,5,1,35,41,0,48,14,12,0,0,41,327,5,30,27,0,0,0,1,2,21,12,22,0,81,31,76,80,7,124,0,20,5,11,114,3,2,1,9,2,82,19,20,41,100,3,2,0,0,497,11,101,3,0,0,24,0,0,4,63,42,0,106,8,0,1,1,12,321,0,365,243,153,405,253,128,21,0,64,300,336,2977,115,69,16,28,34,15,1,43,888,7,24,13,0,1,4,67,8,19,177,19,16,0,24,100,265,199,35,37,38,219,7,68,93,60,39,9,17,32,30,386,513,41,78,181,180,0,365,14159,0,1040,0,0,0,0,0,0,1040,15199,4,29,33,912,1985,16144,0,-1,0,0,-1,-7312,-7313,-5328,8831,0.518849924,
広告,0,0,0,0,0,46,0,44,0,0,5,48,0,0,40,12,853,102,64,1866,44,1433,652,1312,384,0,0,2,6,0,0,26,87,3,104,3,28,276,2,64,293,21,166,40,5,4,396,23,238,174,80,193,12,6223,1061,8023,173,45,3726,214,1,2201,1208,373,0,0,157,48,72,7,139,0,0,0,0,3,28,30,70,0,394,62,184,83,14,217,0,154,31,92,1576,17,10,6,71,12,605,87,74,225,892,37,11,1,0,13601,513,1840,211,2,5,567,362,0,65,4297,7693,0,4809,96,0,8,84,65,792,0,697,276,34,163,155,1509,624,0,757,128,205,8713,6682,3671,727,1384,0,268,52,88,500,10,155,57,0,0,11,13,388,15,4284,638,269,29,1022,32,400,292,287,99,245,869,138,113,233,311,330,39,11,280,65,4265,255,4008,625,1536,380,0,382,121537,0,13,0,0,0,0,0,0,13,121550,617,0,617,1557,2187,123724,-8198,0,0,0,-8198,-97947,-106145,-103958,17579,0.126737968,
自動車整備,128,5,88,54,78,21,84,48,2,23,4,210,5,0,724,170,119,372,25,200,8,42,132,29,62,2,0,14,5,0,0,67,24,4,20,47,52,47,3,35,35,10,21,70,1,8,132,76,215,106,67,33,3,67,27,54,9,3,106,105,0,131,39,35,0,0,72,428,8,40,58,0,0,0,1,4,48,31,52,0,164,69,182,189,14,294,0,47,14,20,276,4,3,2,18,6,209,40,49,103,256,4,3,1,0,1308,25,271,7,0,1,69,0,0,9,129,102,0,258,14,0,2,2,26,643,0,889,746,355,790,672,416,59,0,124,505,237,2720,366,216,155,182,107,32,3,1417,4366,17,51,35,0,1,9,67,33,26,295,70,48,1,64,261,3010,517,197,116,114,564,63,480,419,170,92,520,39,905,65,510,681,576,132,450,293,0,435,35564,0,34127,0,0,0,0,0,0,34127,69691,0,1,1,513,34641,70205,0,0,0,0,0,-839,-839,33802,69366,0.987961143,
機械修理,383,24,70,12,115,16,127,194,11,91,10,105,0,0,104,61,255,549,48,387,55,496,449,116,81,4,0,18,16,0,1,147,78,3,44,122,146,163,11,223,121,22,96,113,20,119,1798,415,3796,2760,580,1153,17,782,141,189,79,18,1042,2401,68,3350,1550,1300,0,0,426,910,102,163,837,0,0,0,5,8,345,53,433,0,958,627,664,625,40,1035,0,378,229,148,1691,11,20,9,74,21,978,287,168,297,2470,16,10,1,0,20215,1645,2521,83,1,10,369,232,0,52,1394,1722,0,5089,71,1,51,28,10,165,0,169,365,566,1207,1041,15656,120,13,2128,1893,20,368,521,425,26,33,0,120,18,108,82,12,25,105,0,1,165,31,60,10,539,400,239,4,81,264,1150,447,81,586,1649,1133,139,355,83,508,4636,1,29,31,21,849,94,1105,273,457,59,0,0,114864,80,721,0,0,0,0,0,0,801,115665,7,0,7,907,1715,116579,0,0,0,0,0,-24388,-24388,-22673,92191,0.7891497,
その他の対事業所サービス,4,0,5,5,23,16,55,250,1,0,1,440,2,0,207,63,1314,1009,62,2806,158,827,1746,438,467,11,0,15,35,0,0,215,572,26,321,45,129,873,33,228,169,147,238,1022,17,139,1725,268,1493,3097,737,1810,31,2518,626,2032,418,168,1740,2030,51,9598,1527,2208,0,0,2787,3711,138,437,2086,0,0,0,8,11,475,280,134,0,2511,737,1041,1260,46,3689,2,1201,389,406,3350,51,88,20,224,69,3178,833,562,2730,2327,74,45,10,0,49988,4208,10902,261,14,21,1949,2459,0,273,6017,10864,0,19119,546,7,620,244,41,1143,0,11171,10827,1355,20084,5097,18952,1415,6,8826,4126,2628,41634,11825,18698,4138,3996,1032,1477,101,416,1861,213,379,318,0,4,2538,584,1629,136,16286,4232,2836,142,1062,8643,11369,4941,2857,7344,9180,20264,801,7427,3877,3953,2808,183,914,668,5874,34762,1074,5594,1068,2477,1047,0,2048,528994,710,6426,0,0,0,1322,29755,0,38213,567207,4274,0,4274,17287,59774,588768,-21831,-6,0,0,-21837,-163973,-185810,-126036,402958,0.672412364,
宿泊業,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28649,58034,0,0,0,0,0,0,86683,86683,154,985,1139,54035,141857,141857,-2057,-4547,0,0,-6604,-38836,-45440,96417,96417,0.475791101,
飲食サービス,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,0,0,0,934,0,162,780,0,0,0,0,0,0,0,1373,2711,0,0,0,0,0,6976,117052,269444,0,0,0,0,0,0,386496,393472,130,836,966,3003,390465,397441,-1080,-4955,0,0,-6035,-7150,-13185,377280,384256,0.966490627,
洗濯・理容・美容・浴場業,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,11,6,1,12,0,0,4,3,2,0,0,0,0,0,0,3,1,0,1,0,1,2,0,2,2,1,1,2,0,1,14,0,0,0,4,1,0,10,0,0,0,0,1,6,0,19,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,7,0,4,1,0,6,0,1,0,1,9,0,0,0,1,0,0,0,1,3,0,0,0,0,0,162,14,5,0,0,0,4,0,0,0,20,3,0,61,4,0,0,0,0,3,0,2,2,1,13,5,21,0,0,2,4,4,31,9,12,4,2,0,176,1,23,1,1,6,2,0,0,1,2,1,4,87,33,1,1,2,16,17,31,4,11,2,5995,94,1263,1453,4,3,0,14,1,1,21,966,1106,601,29,36,0,61,12622,352,57086,0,0,0,0,0,0,57438,70060,1,1,2,2695,60135,72757,-11,-30,0,0,-41,-4022,-4063,56072,68694,0.942006851,
娯楽サービス,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1001,0,0,223,0,0,31,2,1,0,0,0,0,0,0,0,0,43,0,0,0,230,58,0,1579,98,0,34,3341,12153,123026,0,0,0,0,0,0,135179,138520,96,123,219,18992,154390,157731,-603,-1164,0,0,-1767,-18480,-20247,134143,137484,0.853833381,
その他の対個人サービス,0,0,0,0,0,2,0,12,0,1,0,41,1,0,1,0,11,6,0,10,0,9,4,3,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,1,0,0,0,4,0,0,4,2,11,6,5,9,1,14,3,4,1,0,7,11,0,21,12,4,0,0,6,9,2,0,0,0,0,0,0,0,2,2,6,0,28,8,6,5,0,7,0,3,0,1,19,0,0,0,3,2,12,2,2,7,17,0,0,0,0,140,12,47,2,0,0,11,5,0,0,30,66,0,62,6,0,0,0,0,2,0,33,38,9,62,64,33,1,0,25,0,43,312,22,37,84,56,210,7,1,20,31,4,6,11,0,0,4,8,3,2,55,41,27,0,114,63,57,67,23,61,294,196,6,23,39,159,31,15,41,11,71,271,228,134,85,265,592,0,33,4888,1158,79556,0,0,0,0,0,0,80714,85602,210,0,210,408,81332,86220,-355,-219,0,-28,-602,-12293,-12895,68437,73325,0.849360996,
事務用品,3,0,4,2,1,9,60,49,3,13,0,75,0,0,14,13,119,128,5,29,11,79,147,23,6,0,0,2,3,0,0,29,33,1,24,6,24,78,2,47,9,13,26,56,1,13,238,16,41,60,42,122,3,103,48,15,38,10,144,29,5,85,58,57,0,0,106,122,22,31,107,0,0,0,0,0,13,35,28,0,215,39,50,53,3,120,0,56,26,43,307,4,2,2,9,6,134,47,102,77,126,3,6,0,0,2356,180,739,19,0,1,164,188,0,13,114,175,0,505,52,1,14,23,10,141,0,306,114,4,706,80,30,7,0,122,517,130,1871,896,1124,98,56,0,141,24,123,299,23,278,86,0,1,64,65,82,91,772,180,16,2,83,266,1098,571,146,605,1105,789,72,777,1344,499,40,23,26,205,64,899,298,515,256,493,163,0,23,27531,0,0,0,0,0,0,0,0,0,27531,0,0,0,0,0,27531,0,0,0,0,0,0,0,0,27531,1,
分類不明,85,4,53,37,1,14,4,9,0,27,0,287,28,0,175,47,567,1596,408,37,8,122,67,30,836,64,0,8,12,0,0,44,67,3,42,108,31,39,4,72,54,26,71,71,1,9,244,16,30,29,31,212,9,266,53,14,30,161,92,306,39,631,586,559,0,0,549,647,12,176,631,0,0,0,6,8,525,237,222,0,3299,110,117,310,44,684,0,412,96,152,1690,26,36,13,131,25,832,185,197,156,569,4,5,1,0,1683,90,2032,17,1,0,511,337,0,14,218,356,0,308,973,12,66,57,5,117,0,3596,2906,1349,955,1421,1402,86,3,698,2441,279,4182,625,1602,393,97,55,396,177,465,1705,1022,125,29,0,0,67,179,108,20,473,260,13,1,41,137,161,3302,57,224,1053,1107,267,1395,610,318,140,157,4,29,412,929,160,622,244,127,567,13,0,66586,0,190,0,0,0,0,0,-187,3,66589,11,3,14,26101,26118,92704,-92,-23,0,0,-115,-3863,-3978,22140,88726,0.940260403,
内生部門計,5226,377,3909,2253,2736,3536,31942,4858,142,1282,702,19665,838,0,6889,1791,77004,82138,19160,55951,5241,44751,66020,10767,35199,1738,0,2250,3653,83,28,12886,8210,651,7482,9243,6636,25033,3194,25663,19209,7692,13351,16798,2071,5872,79774,119166,172760,68906,48953,164228,2405,59393,21772,34275,19652,5429,86314,882398,5186,293923,79184,51071,0,0,28358,44277,5990,6424,29926,0,0,0,1116,2991,25633,23791,52479,0,186396,61059,47074,61340,4904,80938,64,28873,6810,11202,146695,1928,2810,788,10344,2152,100435,19731,22147,61226,133169,1859,1583,247,0,1249871,115146,360638,12752,461,624,67406,57215,4,7511,487948,508866,0,874589,36493,522,9517,6819,2296,52764,39177,115615,87988,39216,91341,81790,303354,45800,175,40993,39040,13246,176206,58652,68501,14838,27652,67468,18463,3863,9883,32552,44206,11914,14027,0,38,8121,8280,5921,3599,86227,22509,6369,795,13919,35154,57114,43376,9877,21668,44620,263681,6858,42408,35594,26335,13173,2197,11513,39040,65082,75100,45792,220755,14875,29418,18093,27531,44425,10710527,235176,4269980,91120,1072496,221747,374124,1877076,-11695,8130024,18840551,2024691,6427,2031118,8021855,18182997,28893524,-2330677,-22397,-17066,-219649,-2589789,-7035202,-9624991,8558006,19268533,0.489134315,
家計外消費支出（行）,37,1,30,11,10,115,54,148,21,44,4,1592,7,0,628,306,825,2764,138,743,112,476,844,188,502,8,0,38,43,2,1,319,176,15,148,79,145,518,17,557,703,270,462,735,99,282,809,106,1489,614,1676,1263,58,2287,546,1496,225,169,1247,2470,45,7370,983,1896,0,0,769,1337,153,210,978,0,0,0,7,12,195,65,424,0,2833,825,2514,472,45,1937,2,574,94,329,3371,43,23,58,330,36,2463,606,820,771,2988,79,46,8,0,20117,2304,6190,158,23,19,1095,1479,0,317,4663,4312,0,7444,1187,11,299,72,77,1497,317,5440,3582,942,3585,1867,6835,873,2,1191,3288,6648,9318,6268,6493,1328,1113,0,1156,149,1240,2618,164,417,2763,0,8,326,435,1659,380,1394,328,596,1,1287,1820,2484,1018,430,1153,1325,4303,353,2933,2642,2858,263,40,387,901,854,6424,2105,5315,2844,2940,1769,0,357,235176,,,,,,,,,,,,,,,,,,,,,,,,,,,
賃金・俸給,1839,248,1313,533,370,1091,3136,3933,825,896,327,9233,87,0,2182,616,8192,14293,1052,8905,1622,7519,11266,1587,5460,185,0,661,792,71,25,3096,2031,337,2466,2277,2426,5072,95,1339,1781,3096,2668,6558,255,215,12668,2720,10025,14176,5641,12083,229,9316,2160,3776,2134,971,15705,6908,232,56020,14588,25077,0,0,8948,16377,2951,2107,8127,0,0,0,162,319,5586,1472,2468,0,14368,11769,22348,11889,1231,31177,18,5593,1977,2923,37865,1391,628,601,3499,1132,26884,4624,13258,10573,11844,1339,768,92,0,79171,44093,63720,2759,181,250,6833,10380,2,3081,50003,20086,0,110231,10535,405,5020,2543,1122,10923,7184,67896,53051,18181,53710,53414,57788,10448,52,10525,44335,98890,230935,41323,62103,17321,15847,0,30218,2093,16387,119653,1012,4352,11673,0,113,3221,7608,21171,6919,11069,2459,14813,128,12232,34931,104106,133195,9488,17649,33273,220750,10347,93805,86864,43569,4479,1297,2541,22427,10002,170218,22169,102791,16011,28030,17121,0,908,3298141,,,,,,,,,,,,,,,,,,,,,,,,,,,
社会保険料（雇用主負担）,122,18,88,30,22,103,213,401,54,46,16,779,8,0,347,109,1291,1698,100,1676,180,871,1826,188,739,13,0,95,75,5,2,473,395,37,353,266,237,805,18,287,292,328,454,1087,19,47,1719,239,1007,1207,767,1591,42,1315,352,663,282,120,2434,791,42,10106,1895,3341,0,0,1238,1896,333,259,1238,0,0,0,12,21,607,278,437,0,2882,1437,2137,2320,126,5152,1,954,219,296,6198,105,61,45,458,102,3636,669,1462,1378,1806,123,70,7,0,16950,4667,9679,248,15,22,1286,2137,0,231,4266,4331,0,18839,974,24,471,210,102,2276,812,6526,4282,2178,5255,6582,6749,708,4,1591,6844,7239,24649,5979,8555,1528,883,0,1774,297,1945,13664,89,446,1276,0,8,538,400,1313,1020,901,276,1014,16,917,4381,19584,24343,898,2258,4319,29809,983,11454,11545,2413,340,148,239,2567,1359,18515,2382,8135,1184,3533,2099,0,119,417682,,,,,,,,,,,,,,,,,,,,,,,,,,,
その他の給与及び手当,54,11,46,16,12,49,106,151,24,20,9,345,3,0,153,50,502,491,46,626,50,350,664,145,340,8,0,58,38,2,1,230,75,16,186,52,115,329,18,184,141,123,187,531,16,53,1190,173,974,633,606,1050,44,745,110,283,374,63,1253,923,27,3581,998,1052,0,0,748,634,221,131,574,0,0,0,7,18,218,147,240,0,4898,678,573,822,35,2064,2,408,109,81,1946,43,38,9,182,41,2193,281,529,872,688,43,26,7,0,8854,1735,5359,130,9,19,1512,877,0,114,1811,2075,0,9025,677,21,266,190,37,742,390,2357,1550,786,1909,2398,5897,565,2,990,1047,3970,8677,8353,6206,555,351,0,2370,398,509,2970,63,319,693,0,5,333,205,643,306,201,218,386,3,521,3476,12763,13599,292,1318,3101,10332,192,1644,946,1259,107,55,90,832,824,3993,699,1012,305,1170,614,0,56,188489,,,,,,,,,,,,,,,,,,,,,,,,,,,
営業余剰,11714,766,8049,2928,961,2309,2430,2449,1942,657,192,8627,218,0,1075,639,3202,15062,3077,13053,791,11539,9128,3183,16850,213,0,-464,-161,-25,-17,-806,-39,-44,94,1947,3396,4548,97,2957,2770,2056,1730,5207,79,344,16214,-638,-2830,-146,6178,11228,-16,28465,2914,7866,2812,2142,6010,52430,986,-3760,10203,4585,0,0,8000,14139,253,2207,9978,0,0,0,277,395,5142,4332,20290,0,25724,-5994,3880,8033,286,4163,13,5350,617,2971,23242,525,855,249,611,295,25121,6537,809,-473,7957,245,22,54,0,18552,-18529,-28519,-274,-86,18,6359,3388,-1,-1674,28794,551,0,5149,2339,102,133,253,-607,3762,-172,6942,5735,2387,2996,3904,-57759,2857,63,16142,12389,72428,64888,82839,68761,32553,30790,351556,5156,-98,2964,14706,1884,1118,2435,0,20,1563,903,24296,72,63537,6391,3788,37,7884,0,0,0,1266,346,5634,27021,888,2739,7135,-705,5090,2219,550,773,7153,62918,7527,13810,18609,43005,14813,0,41596,1583523,,,,,,,,,,,,,,,,,,,,,,,,,,,
資本減耗引当,12078,500,2644,1544,1544,1106,4954,1479,49,264,247,7452,81,0,294,506,3098,1338,163,2045,209,2961,2506,716,1389,49,0,217,920,47,11,972,147,8,316,196,306,1136,116,701,541,113,212,1588,166,526,10648,6416,18107,8081,3881,15692,78,29460,1022,7036,415,1669,4896,104666,325,19683,17864,5632,0,0,4081,3943,457,584,831,0,0,0,30,39,422,59,464,0,7462,3443,2848,2547,309,7048,16,1046,94,375,11125,1017,297,93,95,347,6312,427,2609,1275,4280,497,201,23,0,424630,16657,36551,1106,26,41,1607,3352,1,1264,42779,19026,0,92114,2353,70,400,471,83,1967,738,6151,6124,1591,14143,4843,210976,5722,60,13222,7660,24241,63005,14452,17022,48066,30064,243308,13636,1037,1755,28471,2785,5845,4876,0,40,5768,1154,3507,753,32394,2211,2018,43,1219,0,0,10472,1171,1038,7201,40758,773,3903,13104,5273,13833,2414,1837,1323,4687,39600,13155,20511,11654,21338,13851,0,270,2069286,,,,,,,,,,,,,,,,,,,,,,,,,,,
資本減耗引当（社会資本等減耗分）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5515,2458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,25500,123006,41798,2497,20250,0,0,34,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221747,,,,,,,,,,,,,,,,,,,,,,,,,,,
間接税（関税・輸入品商品税を除く。）,1515,49,845,389,470,253,620,381,74,47,60,2424,34,0,632,103,524,1316,875,1411,186,1423,1593,8563,1050,33,0,204,269,15,4,358,520,57,694,391,472,790,37,463,352,435,532,1361,64,303,1256,1214,3373,2155,1801,2983,81,3799,690,1488,402,278,1056,200188,62,15480,1622,3574,0,0,1358,3276,238,406,985,0,0,0,7,9,1148,457,733,0,2019,533,2171,2756,121,4309,1,246,81,192,841,46,45,3,112,32,1043,141,301,712,2544,45,34,3,0,10048,1656,1503,75,3,5,701,537,0,90,-12270,-837,0,1880,1391,11,1486,108,31,657,2326,7718,6187,2211,6957,4440,29882,1571,8,4067,2751,9476,22130,5849,2166,10086,4203,28495,3350,404,1020,20602,349,1083,497,0,23,2489,1107,4457,276,6219,798,849,30,736,582,1,1310,854,2224,1166,9303,443,663,2474,2674,222,461,422,1504,2230,26220,2589,11928,3212,8050,4965,0,1499,587524,,,,,,,,,,,,,,,,,,,,,,,,,,,
（控除）経常補助金,-5424,-732,-3,-4,-29,-28,-494,-1,-116,-209,0,-77,0,0,0,0,-747,-1,-5,-1,-1,-7,-8,-7,-1,-3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4772,0,-2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-6,-1,-2,0,0,0,0,-1,0,0,-1,-2,0,-3,-1,0,-2,0,0,-1,0,-3,-2,-2,-479,-4477,-37,-131,0,-4049,-1,-118,-245,-3693,-2963,-2,-177,0,-541,-1,-490,-3,-2,-463,-21,0,0,0,-1,-328,0,-1,0,0,0,0,0,0,0,-47,-924,-1,-8963,0,-1,-585,-1572,0,0,0,-1,0,-30,-1,-1,0,0,0,0,-504,-43562,,,,,,,,,,,,,,,,,,,,,,,,,,,
粗付加価値部門計,21935,861,13012,5447,3360,4998,11019,8941,2873,1765,855,30375,438,0,5311,2329,16887,36961,5446,28458,3149,25132,27819,14563,26329,506,0,809,1976,117,27,4642,3305,426,4257,5207,7097,13198,398,6488,6580,6421,6245,17067,698,1770,44504,10230,32145,26720,20550,45890,516,75387,7794,22608,6644,5412,32601,363604,1719,108478,48152,45156,0,0,25142,41602,4606,5904,22711,0,0,0,502,813,13318,6810,25056,0,60185,12691,36470,28838,2153,55849,53,14171,3191,7167,84587,3170,1947,1058,5287,1985,67651,13285,19788,15108,32106,2371,1167,194,0,578316,52582,94481,4202,171,374,19393,22149,2,3423,120045,49542,0,244679,19455,644,8073,3847,845,21823,11595,103027,80509,28274,88076,72971,260331,22613,191,49194,80771,222774,423357,161370,168343,111435,83074,623359,57119,4279,25330,202681,6344,13117,24192,0,217,14238,11811,56799,9726,115714,12681,23464,258,24796,70690,261944,225735,16849,45312,56018,333313,14013,117748,124125,55769,24334,6634,6066,30326,27109,327858,50625,163501,53819,108066,55232,0,44301,8558006,,,,,,,,,,,,,,,,,,,,,,,,,,,
