"","X","IdOrig","Fishery","SciName","CommName","SpeciesCat","SpeciesCatName","Res1","year","catch","BvBmsy","LogBvBmsy","YearsBack","ScaledCatch","ScaledCatch1Back","ScaledCatch2Back","ScaledCatch3Back","ScaledCatch4Back","MaxCatch","TimeToMaxCatch","InitialScaledCatchSlope","MeanScaledCatch","CatchToRollingMax","MaxLength","AgeMat","VonBertK","Temp","b_to_k_ratio","regression_LogBvBmsy","BvBmsySD","model","model_number","model_worked","Res","Value","id","MSY","phi","g","k","MSYLogSd","gLogSd","KLogSd","CatchMSYBvBmsy","CatchMSYBvBmsy_LogSd","FvFmsy","BMSY","Biomass","B_over_K"
"223",1847,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","3",1981,57645,1.6162789984901,0.845751612013696,70,0.793210683472541,0.722111375614052,0.722111375614052,0.660410331209665,0.660410331209665,72673,43,-0.0178993573954564,0.531750761313322,1,119,5.800000191,0.321750008,7.5,0.4,0.845751612013696,0.0845611202858118,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,1.6162789984901,0.606306053871433,1.2735229929342,853308.374627099,1379184.4051455,0.646483639476984
"224",1848,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","2",1981,57645,1.57544009641707,0.851172127037587,69,0.793210683472541,0.793210683472541,0.722111375614052,0.722111375614052,0.660410331209665,72673,43,-0.0178993573954564,0.531750761313322,1,119,5.800000191,0.321750008,7.5,0.4,0.851172127037587,0.0831253280737672,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,1.57544009641707,0.606306053871433,1.306535533947,853308.374627099,1344336.22799601,0.630148785117633
"225",1952,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","3",1982,55010,1.53540633370216,0.784826297535797,68,0.756952375710374,0.793210683472541,0.793210683472541,0.722111375614052,0.722111375614052,72673,43,-0.0178993573954564,0.531750761313322,0.95428918379738,119,5.800000191,0.321750008,7.5,0.4,0.784826297535797,0.0820407247207097,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,1.53540633370216,0.606306053871433,1.27932178066441,853308.374627099,1310175.08300355,0.614135972573468
"226",1953,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","2",1982,55010,1.49925332160289,0.768788260200598,67,0.756952375710374,0.756952375710374,0.793210683472541,0.793210683472541,0.722111375614052,72673,43,-0.0178993573954564,0.531750761313322,0.95428918379738,119,5.800000191,0.321750008,7.5,0.4,0.768788260200598,0.081061704414561,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,1.49925332160289,0.606306053871433,1.31017136101803,853308.374627099,1279325.41501124,0.599675393142672
"227",2057,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","3",1983,59105,1.46372834979609,0.804349080665864,66,0.813300675629188,0.756952375710374,0.756952375710374,0.793210683472541,0.793210683472541,72673,43,-0.0178993573954564,0.531750761313322,1,119,5.800000191,0.321750008,7.5,0.4,0.804349080665864,0.0806362178621144,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,1.46372834979609,0.606306053871433,1.441867038903,853308.374627099,1249011.65906011,0.585466018964431
"228",2058,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","2",1983,59105,1.42390076168502,0.80237217827578,65,0.813300675629188,0.813300675629188,0.756952375710374,0.756952375710374,0.793210683472541,72673,43,-0.0178993573954564,0.531750761313322,1,119,5.800000191,0.321750008,7.5,0.4,0.80237217827578,0.0794588104080678,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,1.42390076168502,0.606306053871433,1.48219715746295,853308.374627099,1215026.44458373,0.5695356726952
"229",2162,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","3",1984,66154,1.38467517028656,0.827232839869348,64,0.910296808993712,0.813300675629188,0.813300675629188,0.756952375710374,0.756952375710374,72673,43,-0.0178993573954564,0.531750761313322,1,119,5.800000191,0.321750008,7.5,0.4,0.827232839869348,0.0833002750068181,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,1.38467517028656,0.606306053871433,1.70596328818674,853308.374627099,1181554.91894372,0.553846114697103
"230",2163,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","2",1984,66154,1.33758283946787,0.837691272290064,63,0.910296808993712,0.910296808993712,0.813300675629188,0.813300675629188,0.756952375710374,72673,43,-0.0178993573954564,0.531750761313322,1,119,5.800000191,0.321750008,7.5,0.4,0.837691272290064,0.081806400374909,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,1.33758283946787,0.606306053871433,1.76602520372671,853308.374627099,1141370.63867542,0.535009997017196
"231",2267,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","3",1985,72673,1.29107116022581,0.852458739876959,62,1,0.910296808993712,0.910296808993712,0.813300675629188,0.813300675629188,72673,43,-0.0178993573954564,0.531750761313322,1,119,5.800000191,0.321750008,7.5,0.4,0.852458739876959,0.085808841139837,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,1.29107116022581,0.606306053871433,2.00994597979523,853308.374627099,1101681.83326021,0.516406129923286
"232",2268,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","2",1985,72673,1.23726670153823,0.863252920962764,61,1,1,0.910296808993712,0.910296808993712,0.813300675629188,72673,43,-0.0178993573954564,0.531750761313322,1,119,5.800000191,0.321750008,7.5,0.4,0.863252920962764,0.0843047658492141,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,1.23726670153823,0.606306053871433,2.09735159355637,853308.374627099,1055770.03806982,0.494885277208543
"233",2372,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","3",1986,61293,1.18393017340008,0.65774523951179,60,0.843408143326958,1,1,0.910296808993712,0.910296808993712,72673,43,-0.0178993573954564,0.531750761313322,0.843408143326958,119,5.800000191,0.321750008,7.5,0.4,0.65774523951179,0.0836631607327358,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,1.18393017340008,0.606306053871433,1.84861412114949,853308.374627099,1010257.531936,0.47355158861887
"234",2373,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","2",1986,61293,1.14457911322675,0.618016761536347,59,0.843408143326958,0.843408143326958,1,1,0.910296808993712,72673,43,-0.0178993573954564,0.531750761313322,0.843408143326958,119,5.800000191,0.321750008,7.5,0.4,0.618016761536347,0.0832143213403878,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,1.14457911322675,0.606306053871433,1.91217016955015,853308.374627099,976678.942739644,0.457811845281303
"235",2477,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","3",1987,70676,1.10543545160691,0.740368522910434,58,0.972520743604915,0.843408143326958,0.843408143326958,1,1,72673,43,-0.0178993573954564,0.531750761313322,0.972520743604915,119,5.800000191,0.321750008,7.5,0.4,0.740368522910434,0.0843327024488132,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,1.10543545160691,0.606306053871433,2.28296918950949,853308.374627099,943277.328465862,0.442155057777355
"236",2478,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","2",1987,70676,1.05517953755251,0.747827170013063,57,0.972520743604915,0.972520743604915,0.843408143326958,0.843408143326958,1,72673,43,-0.0178993573954564,0.531750761313322,0.972520743604915,119,5.800000191,0.321750008,7.5,0.4,0.747827170013063,0.0829982645674389,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,1.05517953755251,0.606306053871433,2.39170206319936,853308.374627099,900393.536128702,0.422053561529812
"237",2582,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","3",1988,38074,1.00498661088563,0.222805309026173,56,0.52390846669327,0.972520743604915,0.972520743604915,0.843408143326958,0.843408143326958,72673,43,-0.0178993573954564,0.531750761313322,0.52390846669327,119,5.800000191,0.321750008,7.5,0.4,0.222805309026173,0.0942882157297443,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,1.00498661088563,0.606306053871433,1.35278788876439,853308.374627099,857563.491456816,0.401977259147665
"238",2583,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","2",1988,38074,0.99395614789829,0.125328663112421,55,0.52390846669327,0.52390846669327,0.972520743604915,0.972520743604915,0.843408143326958,72673,43,-0.0178993573954564,0.531750761313322,0.52390846669327,119,5.800000191,0.321750008,7.5,0.4,0.125328663112421,0.0949630894228108,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,0.99395614789829,0.606306053871433,1.36780049950008,853308.374627099,848151.105013702,0.397565264768084
"239",2687,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","3",1989,36264,0.982919666871603,0.0372307783971686,54,0.499002380526468,0.52390846669327,0.52390846669327,0.972520743604915,0.972520743604915,72673,43,-0.0178993573954564,0.531750761313322,0.499002380526468,119,5.800000191,0.321750008,7.5,0.4,0.0372307783971686,0.094909293056095,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,0.982919666871603,0.606306053871433,1.3174045467239,853308.374627099,838733.583327217,0.393150863276871
"240",2688,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","2",1989,36264,0.974044185490103,0.000209837772195715,53,0.499002380526468,0.499002380526468,0.52390846669327,0.52390846669327,0.972520743604915,72673,43,-0.0178993573954564,0.531750761313322,0.499002380526468,119,5.800000191,0.321750008,7.5,0.4,0.000209837772195715,0.0945669003700211,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,0.974044185490103,0.606306053871433,1.32940872446094,853308.374627099,831160.060735536,0.389600824260721
"241",2792,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","3",1990,40490,0.965155917144182,0.108893199766876,52,0.55715327563194,0.499002380526468,0.499002380526468,0.52390846669327,0.52390846669327,72673,43,-0.0178993573954564,0.531750761313322,0.55715327563194,119,5.800000191,0.321750008,7.5,0.4,0.108893199766876,0.0794131633026327,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,0.965155917144182,0.606306053871433,1.49799987080558,853308.374627099,823575.626920029,0.386045670680005
"242",2793,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","2",1990,40490,0.951187408522063,0.107792545450312,51,0.55715327563194,0.55715327563194,0.499002380526468,0.499002380526468,0.52390846669327,72673,43,-0.0178993573954564,0.531750761313322,0.55715327563194,119,5.800000191,0.321750008,7.5,0.4,0.107792545450312,0.0780205657056897,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,0.951187408522063,0.606306053871433,1.51999850527426,853308.374627099,811656.181531724,0.380458508871599
"243",2897,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","3",1991,37371,0.937187875199801,0.0512048059200512,50,0.514234997867158,0.55715327563194,0.55715327563194,0.499002380526468,0.499002380526468,72673,43,-0.0178993573954564,0.531750761313322,0.514234997867158,119,5.800000191,0.321750008,7.5,0.4,0.0512048059200512,0.077235101940838,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,0.937187875199801,0.606306053871433,1.42386735994638,853308.374627099,799710.262506967,0.37485893771983
"244",2898,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","2",1991,37371,0.926883764732138,0.0332290207771283,49,0.514234997867158,0.514234997867158,0.55715327563194,0.55715327563194,0.499002380526468,72673,43,-0.0178993573954564,0.531750761313322,0.514234997867158,119,5.800000191,0.321750008,7.5,0.4,0.0332290207771283,0.0764037232556382,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,0.926883764732138,0.606306053871433,1.43969640683062,853308.374627099,790917.678751827,0.370737471782989
"245",3002,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","3",1992,63976,0.916545392947479,0.452632695104248,48,0.880326943981947,0.514234997867158,0.514234997867158,0.55715327563194,0.55715327563194,72673,43,-0.0178993573954564,0.531750761313322,0.880326943981947,119,5.800000191,0.321750008,7.5,0.4,0.452632695104248,0.0865417486498578,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,0.916545392947479,0.606306053871433,2.4924392455602,853308.374627099,782095.859527969,0.366602301912035
"246",3003,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","2",1992,63976,0.874326946838523,0.513484034901023,47,0.880326943981947,0.880326943981947,0.514234997867158,0.514234997867158,0.55715327563194,72673,43,-0.0178993573954564,0.531750761313322,0.880326943981947,119,5.800000191,0.321750008,7.5,0.4,0.513484034901023,0.0836104049124443,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,0.874326946838523,0.606306053871433,2.61279114864293,853308.374627099,746070.505899453,0.349715653802966
"247",3107,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","3",1993,55513,0.831847700145312,0.391853389092653,46,0.763873790816397,0.880326943981947,0.880326943981947,0.514234997867158,0.514234997867158,72673,43,-0.0178993573954564,0.531750761313322,0.763873790816397,119,5.800000191,0.321750008,7.5,0.4,0.391853389092653,0.0821192122201805,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,0.831847700145312,0.606306053871433,2.38293586801924,853308.374627099,709822.608948286,0.332724689971769
"248",3108,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","2",1993,55513,0.799173073947194,0.372694678109695,45,0.763873790816397,0.763873790816397,0.880326943981947,0.880326943981947,0.514234997867158,72673,43,-0.0178993573954564,0.531750761313322,0.763873790816397,119,5.800000191,0.321750008,7.5,0.4,0.372694678109695,0.0811898891375069,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,0.799173073947194,0.606306053871433,2.48036349825339,853308.374627099,681941.076775622,0.319655404729034
"249",3212,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","3",1994,58967,0.766173768680733,0.367401286117736,44,0.811401758562327,0.763873790816397,0.763873790816397,0.880326943981947,0.880326943981947,72673,43,-0.0178993573954564,0.531750761313322,0.811401758562327,119,5.800000191,0.321750008,7.5,0.4,0.367401286117736,0.0690200989608761,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,0.766173768680733,0.606306053871433,2.74816769967261,853308.374627099,653782.493234875,0.306456253475567
"250",3213,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","2",1994,58967,0.728622497053097,0.360031967141727,43,0.811401758562327,0.811401758562327,0.763873790816397,0.763873790816397,0.880326943981947,72673,43,-0.0178993573954564,0.531750761313322,0.811401758562327,119,5.800000191,0.321750008,7.5,0.4,0.360031967141727,0.0681207378068444,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,0.728622497053097,0.606306053871433,2.88980097641891,853308.374627099,621739.678677117,0.291436394421838
"251",3317,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","3",1995,47745,0.690521791939491,0.179045521745096,42,0.656984024328155,0.811401758562327,0.811401758562327,0.763873790816397,0.763873790816397,72673,43,-0.0178993573954564,0.531750761313322,0.656984024328155,119,5.800000191,0.321750008,7.5,0.4,0.179045521745096,0.0675628054200879,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,0.690521791939491,0.606306053871433,2.46894824116767,853308.374627099,589228.027924479,0.276196771478341
"252",3318,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","2",1995,47745,0.665331975734528,0.137869596072259,41,0.656984024328155,0.656984024328155,0.811401758562327,0.811401758562327,0.763873790816397,72673,43,-0.0178993573954564,0.531750761313322,0.656984024328155,119,5.800000191,0.321750008,7.5,0.4,0.137869596072259,0.067382124546313,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,0.665331975734528,0.606306053871433,2.56242391148387,853308.374627099,567733.346801466,0.266121280753562
"253",3422,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","3",1996,47995,0.639683866863706,0.113895441838869,40,0.660424091478266,0.656984024328155,0.656984024328155,0.811401758562327,0.811401758562327,72673,43,-0.0178993573954564,0.531750761313322,0.660424091478266,119,5.800000191,0.321750008,7.5,0.4,0.113895441838869,0.0669003874540554,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,0.639683866863706,0.606306053871433,2.67911943576759,853308.374627099,545847.600708646,0.255862480890419
"254",3423,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","2",1996,47995,0.613213210878633,0.0958390673234469,39,0.660424091478266,0.660424091478266,0.656984024328155,0.656984024328155,0.811401758562327,72673,43,-0.0178993573954564,0.531750761313322,0.660424091478266,119,5.800000191,0.321750008,7.5,0.4,0.0958390673234469,0.066288011080122,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,0.613213210878633,0.606306053871433,2.79476933969825,853308.374627099,523259.968274711,0.245274676410772
"255",3527,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","3",1997,45234,0.58614320928618,0.0564471408742328,38,0.622431989872442,0.660424091478266,0.660424091478266,0.656984024328155,0.656984024328155,72673,43,-0.0178993573954564,0.531750761313322,0.622431989872442,119,5.800000191,0.321750008,7.5,0.4,0.0564471408742328,0.0633123762277084,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,0.58614320928618,0.606306053871433,2.75564160110407,853308.374627099,500160.909214702,0.234447144056219
"256",3528,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","2",1997,45234,0.561755558333973,0.0370228663187004,37,0.622431989872442,0.622431989872442,0.660424091478266,0.660424091478266,0.656984024328155,72673,43,-0.0178993573954564,0.531750761313322,0.622431989872442,119,5.800000191,0.321750008,7.5,0.4,0.0370228663187004,0.0627602837303346,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,0.561755558333973,0.606306053871433,2.87527303958314,853308.374627099,479350.722419701,0.224692505555932
"257",3632,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","3",1998,32457,0.53669301128115,-0.1896450587655,36,0.446617037964581,0.622431989872442,0.622431989872442,0.660424091478266,0.660424091478266,72673,43,-0.0178993573954564,0.531750761313322,0.446617037964581,119,5.800000191,0.321750008,7.5,0.4,-0.1896450587655,0.0661541076640228,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,0.53669301128115,0.606306053871433,2.15945377589991,853308.374627099,457964.641130042,0.214667920290388
"258",3633,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","2",1998,32457,0.526545743240531,-0.239015319744308,35,0.446617037964581,0.446617037964581,0.622431989872442,0.622431989872442,0.660424091478266,72673,43,-0.0178993573954564,0.531750761313322,0.446617037964581,119,5.800000191,0.321750008,7.5,0.4,-0.239015319744308,0.0664860872337499,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,0.526545743240531,0.606306053871433,2.201069450448,853308.374627099,449305.892331396,0.210609188611156
"259",3737,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","3",1999,31157,0.51610784741419,-0.280219656304473,34,0.428728688784005,0.446617037964581,0.446617037964581,0.622431989872442,0.622431989872442,72673,43,-0.0178993573954564,0.531750761313322,0.428728688784005,119,5.800000191,0.321750008,7.5,0.4,-0.280219656304473,0.0666283455008719,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,0.51610784741419,0.606306053871433,2.15564205835758,853308.374627099,440399.148409293,0.20643421084519
"260",3738,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","2",1999,31157,0.506954576141044,-0.303581981605551,33,0.428728688784005,0.428728688784005,0.446617037964581,0.446617037964581,0.622431989872442,72673,43,-0.0178993573954564,0.531750761313322,0.428728688784005,119,5.800000191,0.321750008,7.5,0.4,-0.303581981605551,0.0664559588625053,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,0.506954576141044,0.606306053871433,2.19456305336693,853308.374627099,432588.585376684,0.202773060677854
"261",3842,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","3",2000,32453,0.497519734724485,-0.274721676277658,32,0.446561996890179,0.428728688784005,0.428728688784005,0.446617037964581,0.446617037964581,72673,43,-0.0178993573954564,0.531750761313322,0.446561996890179,119,5.800000191,0.321750008,7.5,0.4,-0.274721676277658,0.0641750478434889,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,0.497519734724485,0.606306053871433,2.3291958854329,853308.374627099,424537.756182656,0.198999287324019
"262",3843,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","2",2000,32453,0.486182956569149,-0.283724612216232,31,0.446561996890179,0.446561996890179,0.428728688784005,0.428728688784005,0.446617037964581,72673,43,-0.0178993573954564,0.531750761313322,0.446561996890179,119,5.800000191,0.321750008,7.5,0.4,-0.283724612216232,0.0634155289868036,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,0.486182956569149,0.606306053871433,2.38350790249703,853308.374627099,414863.988441418,0.194464772176169
"263",3947,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","3",2001,28302,0.474452895472735,-0.361042255351733,30,0.38944312192974,0.446561996890179,0.446561996890179,0.428728688784005,0.428728688784005,72673,43,-0.0178993573954564,0.531750761313322,0.38944312192974,119,5.800000191,0.321750008,7.5,0.4,-0.361042255351733,0.0635829752148244,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,0.474452895472735,0.606306053871433,2.13002892958664,853308.374627099,404854.62907296,0.189772950655268
"264",3948,"Japan-62","Pacific cod hokkaido","Gadus macrocephalus","Pacific cod",32,"Cods, hakes, haddocks","2",2001,28302,0.467434988557234,-0.38371944013493,29,0.38944312192974,0.38944312192974,0.446561996890179,0.446561996890179,0.428728688784005,72673,43,-0.0178993573954564,0.531750761313322,0.38944312192974,119,5.800000191,0.321750008,7.5,0.4,-0.38371944013493,0.0633177412748539,"M1",1,TRUE,"Medium",1,"Japan-62",28005.1899881396,0.188005801001991,0.0328181225806908,2133363.19889129,0.114471364916499,0.262726031261615,0.149984813044244,0.467434988557234,0.606306053871433,2.16200844571422,853308.374627099,398866.19032961,0.186965909291442
