X,fishery,species,management,MC,catchShare,illegalFishing,implementYear,time,biomass,harvest1,harvest2,harvest_ill_for,profit1,profit2,BvBMSY,FvFMSY1,FvFMSY2,FvFMSYill,FvFMSYtotal,harvest,profit
6252,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,4,25071.88707,1090.02056,0,0,3012849.984,0,0.714263984,1,0,0,1,1090.02056,3012849.984
6253,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,40,16659.63765,1297.818848,0,0,-721416.2366,0,0.474610432,1.791846734,0,0,1.791846734,1297.818848,-721416.2366
6254,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,40,41247.95235,1489.704963,0,0,6769513.404,0,1.175098097,0.830711465,0,0,0.830711465,1489.704963,6769513.404
6255,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,40,32723.31791,1422.672701,0,0,5325457.771,0,0.932242848,1,0,0,1,1422.672701,5325457.771
6256,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,41,16589.78741,1292.377376,0,0,-759245.5177,0,0.472620494,1.791846734,0,0,1.791846734,1292.377376,-759245.5177
6257,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,41,41257.75221,1491.176283,0,0,6776244.868,0,1.175377281,0.831334412,0,0,0.831334412,1491.176283,6776244.868
6258,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,41,32822.47994,1426.98385,0,0,5355429.013,0,0.93506784,1,0,0,1,1426.98385,5355429.013
6259,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,42,16522.86323,1287.163849,0,0,-795490.1118,0,0.470713915,1.791846734,0,0,1.791846734,1287.163849,-795490.1118
6260,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,42,41265.99776,1492.414656,0,0,6781910.94,0,1.175612186,0.831858557,0,0,0.831858557,1492.414656,6781910.94
6261,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,42,32917.68015,1431.122757,0,0,5384202.815,0,0.937779965,1,0,0,1,1431.122757,5384202.815
6262,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,43,16458.73016,1282.167756,0,0,-830223.1047,0,0.468886851,1.791846734,0,0,1.791846734,1282.167756,-830223.1047
6263,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,43,41272.93503,1493.456832,0,0,6786679.591,0,1.175809819,0.832299538,0,0,0.832299538,1493.456832,6786679.591
6264,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,43,33009.06246,1435.095676,0,0,5411822.673,0,0.940383322,1,0,0,1,1435.095676,5411822.673
6265,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,44,16397.26039,1277.379139,0,0,-863513.7132,0,0.467135661,1.791846734,0,0,1.791846734,1277.379139,-863513.7132
6266,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,44,41278.77122,1494.333802,0,0,6790692.5,0,1.175976085,0.832670528,0,0,0.832670528,1494.333802,6790692.5
6267,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,44,33096.76676,1438.908692,0,0,5438330.871,0,0.942881899,1,0,0,1,1438.908692,5438330.871
6268,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,45,16338.33283,1272.788565,0,0,-895427.5262,0,0.465456895,1.791846734,0,0,1.791846734,1272.788565,-895427.5262
6269,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,45,41283.68086,1495.071689,0,0,6794069.112,0,1.176115953,0.832982618,0,0,0.832982618,1495.071689,6794069.112
6270,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,45,33180.92893,1442.56771,0,0,5463768.48,0,0.945279565,1,0,0,1,1442.56771,5463768.48
6271,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,46,16281.83264,1268.387088,0,0,-926026.7281,0,0.463847281,1.791846734,0,0,1.791846734,1268.387088,-926026.7281
6272,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,46,41287.81085,1495.692505,0,0,6796910.09,0,1.176233611,0.83324515,0,0,0.83324515,1495.692505,6796910.09
6273,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,46,33261.68088,1446.078466,0,0,5488175.363,0,0.947580078,1,0,0,1,1446.078466,5488175.363
6274,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,47,16227.6509,1264.166223,0,0,-955370.3059,0,0.462303717,1.791846734,0,0,1.791846734,1264.166223,-955370.3059
6275,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,47,41291.28489,1496.21479,0,0,6799300.238,0,1.176332582,0.833465983,0,0,0.833465983,1496.21479,6799300.238
6276,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,47,33339.15052,1449.446522,0,0,5511590.187,0,0.949787083,1,0,0,1,1449.446522,5511590.187
6277,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,48,16175.68426,1260.117919,0,0,-983514.2421,0,0.460823258,1.791846734,0,0,1.791846734,1260.117919,-983514.2421
6278,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,48,41294.20705,1496.654159,0,0,6801310.982,0,1.17641583,0.833651737,0,0,0.833651737,1496.654159,6801310.982
6279,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,48,33413.46186,1452.677267,0,0,5534050.427,0,0.951904112,1,0,0,1,1452.677267,5534050.427
6280,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,49,16125.83456,1256.234528,0,0,-1010511.693,0,0.459403108,1.791846734,0,0,1.791846734,1256.234528,-1010511.693
6281,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,49,41296.66496,1497.023759,0,0,6803002.466,0,1.176485853,0.833807978,0,0,0.833807978,1497.023759,6803002.466
6282,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,49,33484.73499,1455.775924,0,0,5555592.384,0,0.953934586,1,0,0,1,1455.775924,5555592.384
6283,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,5,23023.21866,1793.554444,0,0,2724952.674,0,0.655900206,1.791846734,0,0,1.791846734,1793.554444,2724952.674
6284,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,5,28073.97466,302.4892918,0,0,1358444.534,0,0.799789379,0.247832601,0,0,0.247832601,302.4892918,1358444.534
6285,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,5,25427.32055,1105.473317,0,0,3120278.026,0,0.724389801,1,0,0,1,1105.473317,3120278.026
6286,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,50,16078.00855,1252.508787,0,0,-1036413.157,0,0.45804061,1.791846734,0,0,1.791846734,1252.508787,-1036413.157
6287,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,50,41298.73231,1497.334658,0,0,6804425.324,0,1.176544749,0.833939394,0,0,0.833939394,1497.334658,6804425.324
6288,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,50,33553.08619,1458.747548,0,0,5576251.202,0,0.955881819,1,0,0,1,1458.747548,5576251.202
6289,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,6,22636.46379,1763.425471,0,0,2515495.14,0,0.644882085,1.791846734,0,0,1.791846734,1763.425471,2515495.14
6290,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,6,29259.0539,364.8242038,0,0,1636171.01,0,0.833550676,0.286797722,0,0,0.286797722,364.8242038,1636171.01
6291,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,6,25773.16571,1120.509216,0,0,3224808.047,0,0.734242459,1,0,0,1,1120.509216,3224808.047
6292,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,7,22271.58287,1735.000523,0,0,2317884.04,0,0.634487124,1.791846734,0,0,1.791846734,1735.000523,2317884.04
6293,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,7,30393.96457,428.3484501,0,0,1922454.732,0,0.865882738,0.324162058,0,0,0.324162058,428.3484501,1922454.732
6294,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,7,26109.44936,1135.129419,0,0,3326448.145,0,0.743822723,1,0,0,1,1135.129419,3326448.145
6295,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,8,21927.05073,1708.160785,0,0,2131293.366,0,0.624671871,1.791846734,0,0,1.791846734,1708.160785,2131293.366
6296,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,8,31474.75509,492.2710803,0,0,2213818.87,0,0.896672991,0.359744611,0,0,0.359744611,492.2710803,2213818.87
6297,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,8,26436.21893,1149.33599,0,0,3425212.66,0,0.753131944,1,0,0,1,1149.33599,3425212.66
6298,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,9,21601.47242,1682.797588,0,0,1954967.653,0,0.615396588,1.791846734,0,0,1.791846734,1682.797588,1954967.653
6299,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,9,32498.59699,564.550879,0,0,2539584.658,0,0.925840855,0.3995681,0,0,0.3995681,564.550879,2539584.658
6300,Japanese seabream sea_of_japan_north_central_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,9,26753.54087,1163.131818,0,0,3521121.672,0,0.762172015,1,0,0,1,1163.131818,3521121.672
6301,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,1,97191.78051,6739.693002,0,0,1768982.287,0,0.542653402,1.917531191,0,0,1.917531191,6739.693002,1768982.287
6302,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,1,97191.78051,6739.693002,0,0,1768982.287,0,0.542653402,1.917531191,0,0,1.917531191,6739.693002,1768982.287
6303,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,1,97191.78051,6739.693002,0,0,1768982.287,0,0.542653402,1.917531191,0,0,1.917531191,6739.693002,1768982.287
6304,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,10,88121.36792,6110.711869,0,0,-2810338.616,0,0.492010331,1.917531191,0,0,1.917531191,6110.711869,-2810338.616
6305,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,10,138201.4733,1286.863959,0,0,5891540.844,0,0.771623888,0.257484936,0,0,0.257484936,1286.863959,5891540.844
6306,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,10,111626.1324,4036.770103,0,0,9099375.129,0,0.623245095,1,0,0,1,4036.770103,9099375.129
6307,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,11,87313.43427,6054.6863,0,0,-3218234.888,0,0.487499373,1.917531191,0,0,1.917531191,6054.6863,-3218234.888
6308,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,11,143177.087,1478.685118,0,0,6786873.167,0,0.799404362,0.285584111,0,0,0.285584111,1478.685118,6786873.167
6309,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,11,113452.409,4102.814305,0,0,9580212.438,0,0.633441792,1,0,0,1,4102.814305,9580212.438
6310,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,12,86538.33873,6000.937866,0,0,-3609552.389,0,0.483171762,1.917531191,0,0,1.917531191,6000.937866,-3609552.389
6311,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,12,148011.3404,1709.481526,0,0,7844607.945,0,0.826395575,0.319375267,0,0,0.319375267,1709.481526,7844607.945
6312,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,12,115247.5531,4167.732653,0,0,10052852.92,0,0.643464667,1,0,0,1,4167.732653,10052852.92
6313,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,13,85794.48292,5949.355729,0,0,-3985098.09,0,0.479018573,1.917531191,0,0,1.917531191,5949.355729,-3985098.09
6314,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,13,152657.0001,1943.183633,0,0,8926105.091,0,0.852333808,0.35198891,0,0,0.35198891,1943.183633,8926105.091
6315,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,13,117010.9656,4231.503482,0,0,10517138.85,0,0.653310374,1,0,0,1,4231.503482,10517138.85
6316,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,14,85080.36315,5899.835615,0,0,-4345631.152,0,0.475031409,1.917531191,0,0,1.917531191,5899.835615,-4345631.152
6317,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,14,157103.3446,2177.122293,0,0,10019522.34,0,0.877159199,0.383203313,0,0,0.383203313,2177.122293,10019522.34
6318,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,14,118742.1308,4294.10814,0,0,10972934.43,0,0.662976034,1,0,0,1,4294.10814,10972934.43
6319,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,15,84394.56371,5852.279354,0,0,-4691866.305,0,0.471202367,1.917531191,0,0,1.917531191,5852.279354,-4691866.305
6320,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,15,161343.1392,2410.673108,0,0,11120449.12,0,0.900831355,0.413161344,0,0,0.413161344,2410.673108,11120449.12
6321,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,15,120440.613,4355.530874,0,0,11420124.96,0,0.672459214,1,0,0,1,4355.530874,11420124.96
6322,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,16,83735.75077,5806.594452,0,0,-5024476.96,0,0.467524,1.917531191,0,0,1.917531191,5806.594452,-5024476.96
6323,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,16,165370.5844,2671.259959,0,0,12331502.7,0,0.923317894,0.446673054,0,0,0.446673054,2671.259959,12331502.7
6324,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,16,122106.0538,4415.758719,0,0,11858616.06,0,0.681757913,1,0,0,1,4415.758719,11858616.06
6325,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,17,83102.66668,5762.693698,0,0,-5344098.057,0,0.463989285,1.917531191,0,0,1.917531191,5762.693698,-5344098.057
6326,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,17,169153.2335,2924.897536,0,0,13519418,0,0.944437658,0.478147857,0,0,0.478147857,2924.897536,13519418
6327,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,17,123738.1683,4474.781379,0,0,12288332.77,0,0.690870541,1,0,0,1,4474.781379,12288332.77
6328,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,18,82494.12478,5720.494805,0,0,-5651328.691,0,0.460591597,1.917531191,0,0,1.917531191,5720.494805,-5651328.691
6329,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,18,172693.2939,3170.06925,0,0,14676021.79,0,0.964202969,0.507604118,0,0,0.507604118,3170.06925,14676021.79
6330,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,18,125336.7425,4532.591108,0,0,12709218.69,0,0.699795902,1,0,0,1,4532.591108,12709218.69
6331,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,19,81909.00464,5679.920076,0,0,-5946734.537,0,0.457324681,1.917531191,0,0,1.917531191,5679.920076,-5946734.537
6332,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,19,175995.2646,3405.54993,0,0,15794371.17,0,0.982638949,0.535079275,0,0,0.535079275,3405.54993,15794371.17
6333,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,19,126901.6291,4589.182583,0,0,13121235.06,0,0.708533174,1,0,0,1,4589.182583,13121235.06
6334,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,2,95996.53223,6656.809383,0,0,1165544.972,0,0.535979941,1.917531191,0,0,1.917531191,6656.809383,1165544.972
6335,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,2,95996.53223,258.6138592,0,0,1189328.099,0,0.535979941,0.074495169,0,0,0.074495169,258.6138592,1189328.099
6336,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,2,95996.53223,3471.552074,0,0,4984283.912,0,0.535979941,1,0,0,1,3471.552074,4984283.912
6337,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,20,81346.24759,5640.8961,0,0,-6230850.07,0,0.454182625,1.917531191,0,0,1.917531191,5640.8961,-6230850.07
6338,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,20,179065.5683,3630.396452,0,0,16868806.86,0,0.999781455,0.560626768,0,0,0.560626768,3630.396452,16868806.86
6339,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,20,128432.7447,4644.552784,0,0,13524359.9,0,0.717081891,1,0,0,1,4644.552784,13524359.9
6340,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,21,80804.8527,5603.353467,0,0,-6504180.628,0,0.45115984,1.917531191,0,0,1.917531191,5603.353467,-6504180.628
6341,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,21,181912.1903,3859.269561,0,0,17954238.71,0,1.015675074,0.586644728,0,0,0.586644728,3859.269561,17954238.71
6342,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,21,129930.0657,4698.700867,0,0,13918587.06,0,0.725441923,1,0,0,1,4698.700867,13918587.06
6343,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,22,80283.87299,5567.22651,0,0,-6767204.309,0,0.448251041,1.917531191,0,0,1.917531191,5567.22651,-6767204.309
6344,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,22,184528.998,4074.590158,0,0,18980346.36,0,1.030285565,0.610592083,0,0,0.610592083,4074.590158,18980346.36
6345,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,22,131393.6258,4751.628038,0,0,14303925.33,0,0.733613456,1,0,0,1,4751.628038,14303925.33
6346,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,23,79782.41194,5532.45306,0,0,-7020373.723,0,0.44545122,1.917531191,0,0,1.917531191,5532.45306,-7020373.723
6347,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,23,186927.9262,4275.964862,0,0,19944373.47,0,1.043679563,0.632545544,0,0,0.632545544,4275.964862,19944373.47
6348,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,23,132823.5115,4803.337433,0,0,14680397.54,0,0.741596974,1,0,0,1,4803.337433,14680397.54
6349,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,24,79299.62033,5498.974228,0,0,-7264117.622,0,0.442755637,1.917531191,0,0,1.917531191,5498.974228,-7264117.622
6350,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,24,189121.7247,4463.454668,0,0,20845639.97,0,1.055928255,0.652621789,0,0,0.652621789,4463.454668,20845639.97
6351,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,24,134219.8594,4853.833992,0,0,15048039.64,0,0.74939324,1,0,0,1,4853.833992,15048039.64
6352,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,25,78834.69319,5466.734195,0,0,-7498842.399,0,0.440159797,1.917531191,0,0,1.917531191,5466.734195,-7498842.399
6353,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,25,191123.432,4637.306997,0,0,21684471.29,0,1.06710444,0.670940137,0,0,0.670940137,4637.306997,21684471.29
6354,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,25,135582.8528,4903.124342,0,0,15406899.9,0,0.757003276,1,0,0,1,4903.124342,15406899.9
6355,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,26,78386.8671,5435.680022,0,0,-7724933.48,0,0.437659438,1.917531191,0,0,1.917531191,5435.680022,-7724933.48
6356,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,26,192946.1245,4797.918436,0,0,22462024.44,0,1.077281126,0.687620256,0,0,0.687620256,4797.918436,22462024.44
6357,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,26,136912.7183,4951.216674,0,0,15757037.94,0,0.764428349,1,0,0,1,4951.216674,15757037.94
6358,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,27,77955.41758,5405.761471,0,0,-7942756.622,0,0.435250515,1.917531191,0,0,1.917531191,5405.761471,-7942756.622
6359,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,27,194602.7114,4945.800508,0,0,23180121.3,0,1.086530391,0.702780283,0,0,0.702780283,4945.800508,23180121.3
6360,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,27,138209.7224,4998.120634,0,0,16098523.99,0,0.771669946,1,0,0,1,4998.120634,16098523.99
6361,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,28,77539.65678,5376.930842,0,0,-8152659.107,0,0.432929187,1.917531191,0,0,1.917531191,5376.930842,-8152659.107
6362,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,28,196105.772,5081.549111,0,0,23841094.99,0,1.094922468,0.716535334,0,0,0.716535334,5081.549111,23841094.99
6363,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,28,139474.1691,5043.847206,0,0,16431438.03,0,0.778729764,1,0,0,1,5043.847206,16431438.03
6364,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,29,77138.93119,5349.142819,0,0,-8354970.859,0,0.430691805,1.917531191,0,0,1.917531191,5349.142819,-8354970.859
6365,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,29,197467.4301,5220.241705,0,0,24504186.83,0,1.10252505,0.731016195,0,0,0.731016195,5220.241705,24504186.83
6366,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,29,140706.396,5088.408606,0,0,16755868.98,0,0.785609688,1,0,0,1,5088.408606,16755868.98
6367,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,3,94854.23206,6577.597413,0,0,588839.2251,0,0.529602106,1.917531191,0,0,1.917531191,6577.597413,588839.2251
6368,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,3,101252.4276,329.8996628,0,0,1513846.601,0,0.565325318,0.090096576,0,0,0.090096576,329.8996628,1513846.601
6369,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,FMSY,1,no_CS,illegal_fishing,2,3,98039.48937,3545.43216,0,0,5522170.672,0,0.547386437,1,0,0,1,3545.43216,5522170.672
6370,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,BAU,1,no_CS,illegal_fishing,2,30,76752.61966,5322.354328,0,0,-8550005.477,0,0.428534902,1.917531191,0,0,1.917531191,5322.354328,-8550005.477
6371,Japanese seabream sea_of_japan_west_east_china_sea_stock,Japanese seabream,econOpt,1,no_CS,illegal_fishing,2,30,198684.839,5371.540749,0,0,25206317.05,0,1.109322241,0.747594343,0,0,0.747594343,5371.540749,25206317.05
