fish,prefecture,num_stock,multi_stock_dum,stock
round_herring,愛知,2,1,pacific_stock
round_herring,福井,2,1,tsushima_current_stock
round_herring,千葉,2,1,pacific_stock
round_herring,大分,2,1,pacific_stock
round_herring,宮崎,2,1,pacific_stock
round_herring,福島,2,1,pacific_stock
round_herring,徳島,2,1,pacific_stock
round_herring,香川,2,1,pacific_stock
round_herring,静岡,2,1,pacific_stock
round_herring,愛媛,2,1,pacific_stock
round_herring,東京,2,1,pacific_stock
round_herring,新潟,2,1,tsushima_current_stock
round_herring,宮城,2,1,pacific_stock
round_herring,北海道,2,1,tsushima_current_stock
round_herring,山形,2,1,tsushima_current_stock
round_herring,富山,2,1,tsushima_current_stock
round_herring,広島,2,1,pacific_stock
round_herring,石川,2,1,tsushima_current_stock
round_herring,鹿児島,2,1,pacific_stock
sand_lance,大阪,3,1,seto_inland_sea_east_stock
sand_lance,岩手,3,1,sendai_bay_stock
sand_lance,高知,3,1,seto_inland_sea_east_stock
sand_lance,福岡,3,1,sea_of_japan_stock
sand_lance,島根,3,1,sea_of_japan_stock
sand_lance,香川,3,1,seto_inland_sea_east_stock
sand_lance,鳥取,3,1,sea_of_japan_stock
sand_lance,北海道,3,1,soya_strait
sand_lance,福井,3,1,sea_of_japan_stock
sand_lance,沖縄,3,1,sea_of_japan_stock
sand_lance,兵庫,3,1,seto_inland_sea_east_stock
sand_lance,茨城,3,1,sendai_bay_stock
sand_lance,神奈川,3,1,sendai_bay_stock
sand_lance,愛知,3,1,ise_mikawa_bay_stock
sand_lance,秋田,3,1,sea_of_japan_stock
sand_lance,宮崎,3,1,seto_inland_sea_east_stock
sand_lance,長崎,3,1,sea_of_japan_stock
sand_lance,石川,3,1,sea_of_japan_stock
sand_lance,山口,3,1,seto_inland_sea_east_stock
sand_lance,千葉,3,1,sendai_bay_stock
sand_lance,鹿児島,3,1,sea_of_japan_stock
sand_lance,徳島,3,1,seto_inland_sea_east_stock
sand_lance,宮城,3,1,sendai_bay_stock
sand_lance,和歌山,3,1,seto_inland_sea_east_stock
sand_lance,福島,3,1,sendai_bay_stock
sand_lance,三重,3,1,ise_mikawa_bay_stock
sand_lance,広島,3,1,seto_inland_sea_east_stock
sand_lance,京都,3,1,sea_of_japan_stock
sand_lance,新潟,3,1,sea_of_japan_stock
sand_lance,佐賀,3,1,sea_of_japan_stock
sand_lance,青森,3,1,sea_of_japan_stock
sand_lance,大分,3,1,seto_inland_sea_east_stock
sand_lance,東京,3,1,sendai_bay_stock
sand_lance,岡山,3,1,seto_inland_sea_east_stock
sand_lance,山形,3,1,sea_of_japan_stock
sand_lance,静岡,3,1,ise_mikawa_bay_stock
sand_lance,富山,3,1,sea_of_japan_stock
sand_lance,熊本,3,1,sea_of_japan_stock
sand_lance,愛媛,3,1,seto_inland_sea_east_stock
sandfish,京都,2,1,sea_of_japan_west_stock
sandfish,富山,2,1,sea_of_japan_north_stock
sandfish,山形,2,1,sea_of_japan_north_stock
sandfish,和歌山,2,1,sea_of_japan_west_stock
sandfish,鳥取,2,1,sea_of_japan_west_stock
sandfish,茨城,2,1,sea_of_japan_west_stock
sandfish,兵庫,2,1,sea_of_japan_west_stock
sandfish,石川,2,1,sea_of_japan_west_stock
sandfish,神奈川,2,1,sea_of_japan_west_stock
sandfish,宮城,2,1,sea_of_japan_west_stock
sandfish,宮崎,2,1,sea_of_japan_west_stock
sandfish,青森,2,1,sea_of_japan_north_stock
sandfish,新潟,2,1,sea_of_japan_north_stock
sandfish,島根,2,1,sea_of_japan_west_stock
sandfish,静岡,2,1,sea_of_japan_west_stock
sandfish,福井,2,1,sea_of_japan_west_stock
sandfish,北海道,2,1,hokkaido
sandfish,岩手,2,1,sea_of_japan_west_stock
sandfish,東京,2,1,sea_of_japan_west_stock
sandfish,秋田,2,1,sea_of_japan_north_stock
smelt,和歌山,2,1,pacific_stock
smelt,広島,2,1,pacific_stock
smelt,鳥取,2,1,sea_of_japan_stock
smelt,宮崎,2,1,pacific_stock
smelt,福岡,2,1,sea_of_japan_stock
smelt,愛知,2,1,pacific_stock
smelt,茨城,2,1,pacific_stock
smelt,新潟,2,1,sea_of_japan_stock
smelt,山口,2,1,pacific_stock
smelt,兵庫,2,1,sea_of_japan_stock
smelt,宮城,2,1,pacific_stock
smelt,神奈川,2,1,pacific_stock
smelt,島根,2,1,sea_of_japan_stock
smelt,東京,2,1,pacific_stock
smelt,福井,2,1,sea_of_japan_stock
smelt,静岡,2,1,pacific_stock
smelt,愛媛,2,1,pacific_stock
smelt,秋田,2,1,sea_of_japan_stock
smelt,京都,2,1,sea_of_japan_stock
smelt,福島,2,1,pacific_stock
smelt,石川,2,1,sea_of_japan_stock
smelt,鹿児島,2,1,pacific_stock
smelt,富山,2,1,sea_of_japan_stock
smelt,長崎,2,1,sea_of_japan_stock
smelt,岩手,2,1,pacific_stock
smelt,千葉,2,1,pacific_stock
smelt,大分,2,1,pacific_stock
smelt,山形,2,1,sea_of_japan_stock
smelt,熊本,2,1,sea_of_japan_stock
smelt,北海道,2,1,sea_of_japan_stock
smelt,青森,2,1,sea_of_japan_stock
smelt,徳島,2,1,pacific_stock
smelt,高知,2,1,pacific_stock
smelt,三重,2,1,pacific_stock
snow_crab,静岡,5,1,pacific
snow_crab,北海道,5,1,okhotsk_stock
snow_crab,島根,5,1,sea_of_japan_stock
snow_crab,石川,5,1,sea_of_japan_stock
snow_crab,福井,5,1,sea_of_japan_stock
snow_crab,福島,5,1,pacific
snow_crab,山形,5,1,sea_of_japan_stock
snow_crab,神奈川,5,1,pacific
snow_crab,茨城,5,1,pacific
snow_crab,京都,5,1,sea_of_japan_stock
snow_crab,千葉,5,1,pacific
snow_crab,鳥取,5,1,sea_of_japan_stock
snow_crab,東京,5,1,pacific
snow_crab,宮崎,5,1,pacific
snow_crab,宮城,5,1,pacific
snow_crab,青森,5,1,pacific
snow_crab,富山,5,1,sea_of_japan_stock
snow_crab,兵庫,5,1,sea_of_japan_stock
snow_crab,大分,5,1,pacific
snow_crab,新潟,5,1,sea_of_japan_stock
snow_crab,秋田,5,1,sea_of_japan_stock
snow_crab,岩手,5,1,pacific
